prlName,prlLicensingActivityName,prlMainArea,prlStatus,prlStratigraphical,prlDateGranted,prlDateValidTo,prlOriginalArea,prlCurrentArea,prlPhaseCurrent,prlNpdidLicence,prlPartitionFrom,prlNPDIDPartitionFrom,prlAdditAreaTo,prlNPDIDAdditAreaTo,prlFactPageUrl,prlFactMapUrl,prlDateUpdated,prlDateUpdatedMax,DatesyncNPD
1012,TFO2018,Norwegian sea,INACTIVE,NO,01.03.2019,01.03.2022,2096,0,,34040552,,,,,https://factpages.sodir.no/licence/pageview/all/34040552,,31.01.2025,16.04.2025,09.09.2025
1013,TFO2018,Norwegian sea,ACTIVE,NO,01.03.2019,01.03.2026,67,67,INITIAL,34040626,,,,,https://factpages.sodir.no/licence/pageview/all/34040626,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=34040626,21.06.2025,12.08.2025,09.09.2025
1013 B,TFO2020,Norwegian sea,ACTIVE,NO,19.02.2021,01.03.2026,10,10,INITIAL,38095310,,,1013,34040626,https://factpages.sodir.no/licence/pageview/all/38095310,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38095310,21.06.2025,12.08.2025,09.09.2025
1014,TFO2018,Norwegian sea,ACTIVE,NO,01.03.2019,01.03.2028,2530,2530,INITIAL EXTENDED,34040663,,,,,https://factpages.sodir.no/licence/pageview/all/34040663,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=34040663,31.01.2025,07.05.2025,09.09.2025
1014 B,TFO2019,Norwegian sea,ACTIVE,NO,14.02.2020,01.03.2028,562,562,INITIAL EXTENDED,36463704,,,1014,34040663,https://factpages.sodir.no/licence/pageview/all/36463704,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=36463704,31.01.2025,16.04.2025,09.09.2025
1015,TFO2018,Norwegian sea,INACTIVE,NO,01.03.2019,29.02.2020,857,0,,34040755,,,,,https://factpages.sodir.no/licence/pageview/all/34040755,,31.01.2025,16.04.2025,09.09.2025
1016,TFO2018,Norwegian sea,INACTIVE,NO,01.03.2019,01.03.2025,1307,0,,34040797,,,,,https://factpages.sodir.no/licence/pageview/all/34040797,,12.04.2025,24.04.2025,09.09.2025
1017,TFO2018,Norwegian sea,INACTIVE,NO,01.03.2019,02.09.2023,494,0,,34040861,,,,,https://factpages.sodir.no/licence/pageview/all/34040861,,31.01.2025,16.04.2025,09.09.2025
1018,TFO2018,Norwegian sea,INACTIVE,NO,01.03.2019,01.03.2020,1107,0,,34040894,,,,,https://factpages.sodir.no/licence/pageview/all/34040894,,31.01.2025,16.04.2025,09.09.2025
1019,TFO2018,Norwegian sea,INACTIVE,NO,01.03.2019,01.03.2021,646,0,,34040952,,,,,https://factpages.sodir.no/licence/pageview/all/34040952,,31.01.2025,16.04.2025,09.09.2025
1020,TFO2018,Norwegian sea,INACTIVE,NO,01.03.2019,28.02.2023,1304,0,,34040985,,,,,https://factpages.sodir.no/licence/pageview/all/34040985,,31.01.2025,16.04.2025,09.09.2025
1021,TFO2018,Barents sea,INACTIVE,NO,01.03.2019,01.03.2021,615,0,,34041032,,,,,https://factpages.sodir.no/licence/pageview/all/34041032,,31.01.2025,16.04.2025,09.09.2025
1022,TFO2018,Barents sea,INACTIVE,NO,01.03.2019,01.03.2021,301,0,,34041090,,,,,https://factpages.sodir.no/licence/pageview/all/34041090,,31.01.2025,16.04.2025,09.09.2025
1023,TFO2018,Barents sea,INACTIVE,NO,01.03.2019,01.03.2021,1295,0,,34041144,,,,,https://factpages.sodir.no/licence/pageview/all/34041144,,31.01.2025,16.04.2025,09.09.2025
1024,TFO2018,Barents sea,INACTIVE,NO,01.03.2019,07.12.2020,1703,0,,34041229,,,,,https://factpages.sodir.no/licence/pageview/all/34041229,,31.01.2025,16.04.2025,09.09.2025
1025 S,TFO2018,Barents sea,ACTIVE,YES OR PARTLY,01.03.2019,01.03.2028,1438,1438,INITIAL EXTENDED,34041318,,,,,https://factpages.sodir.no/licence/pageview/all/34041318,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=34041318,31.01.2025,07.05.2025,09.09.2025
1025 SB,TFO2021,Barents sea,ACTIVE,YES OR PARTLY,11.03.2022,01.03.2028,347,347,INITIAL EXTENDED,38723912,,,1025 S,34041318,https://factpages.sodir.no/licence/pageview/all/38723912,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38723912,31.01.2025,16.04.2025,09.09.2025
1026,TFO2018,Barents sea,INACTIVE,NO,01.03.2019,01.03.2022,2292,0,,34041428,,,,,https://factpages.sodir.no/licence/pageview/all/34041428,,31.01.2025,16.04.2025,09.09.2025
1027,TFO2018,Barents sea,INACTIVE,NO,01.03.2019,23.09.2022,1225,0,,34041511,,,,,https://factpages.sodir.no/licence/pageview/all/34041511,,31.01.2025,16.04.2025,09.09.2025
1028,TFO2018,Barents sea,INACTIVE,NO,01.03.2019,01.03.2022,378,0,,34041591,,,,,https://factpages.sodir.no/licence/pageview/all/34041591,,31.01.2025,16.04.2025,09.09.2025
1029,TFO2018,Barents sea,INACTIVE,NO,01.03.2019,01.03.2022,1228,0,,34041635,,,,,https://factpages.sodir.no/licence/pageview/all/34041635,,31.01.2025,16.04.2025,09.09.2025
1030,TFO2018,Barents sea,INACTIVE,NO,01.03.2019,01.03.2021,917,0,,34041743,,,,,https://factpages.sodir.no/licence/pageview/all/34041743,,31.01.2025,16.04.2025,09.09.2025
1031,TFO2018,Barents sea,INACTIVE,NO,01.03.2019,01.03.2021,594,0,,34041781,,,,,https://factpages.sodir.no/licence/pageview/all/34041781,,31.01.2025,16.04.2025,09.09.2025
1032,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2024,211,0,,36463981,,,,,https://factpages.sodir.no/licence/pageview/all/36463981,,31.01.2025,31.01.2025,09.09.2025
1033,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.03.2022,79,0,,36464015,,,,,https://factpages.sodir.no/licence/pageview/all/36464015,,31.01.2025,31.01.2025,09.09.2025
1034,TFO2019,North sea,INACTIVE,NO,14.02.2020,13.02.2023,54,0,,36464054,,,,,https://factpages.sodir.no/licence/pageview/all/36464054,,31.01.2025,31.01.2025,09.09.2025
1035,TFO2019,North sea,INACTIVE,NO,14.02.2020,15.05.2022,579,0,,36464087,,,,,https://factpages.sodir.no/licence/pageview/all/36464087,,31.01.2025,31.01.2025,09.09.2025
1036,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2022,36,0,,36464160,,,,,https://factpages.sodir.no/licence/pageview/all/36464160,,31.01.2025,31.01.2025,09.09.2025
1037,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2022,210,0,,36464180,,,,,https://factpages.sodir.no/licence/pageview/all/36464180,,31.01.2025,31.01.2025,09.09.2025
1038,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2022,296,0,,36464190,,,,,https://factpages.sodir.no/licence/pageview/all/36464190,,31.01.2025,31.01.2025,09.09.2025
1039,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2022,856,0,,36464249,,,,,https://factpages.sodir.no/licence/pageview/all/36464249,,31.01.2025,07.05.2025,09.09.2025
1039 B,TFO2020,North sea,INACTIVE,NO,19.02.2021,14.02.2022,309,0,,38095272,,,1039,36464249,https://factpages.sodir.no/licence/pageview/all/38095272,,31.01.2025,31.01.2025,09.09.2025
1040,TFO2019,North sea,ACTIVE,NO,14.02.2020,14.02.2027,111,111,INITIAL,36464317,,,,,https://factpages.sodir.no/licence/pageview/all/36464317,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=36464317,31.01.2025,25.03.2025,09.09.2025
1041,TFO2019,North sea,INACTIVE,NO,14.02.2020,13.02.2025,147,0,,36464347,,,,,https://factpages.sodir.no/licence/pageview/all/36464347,,01.07.2025,24.05.2025,09.09.2025
1042,TFO2019,North sea,ACTIVE,NO,14.02.2020,14.11.2029,298,298,INITIAL EXTENDED,36464372,,,,,https://factpages.sodir.no/licence/pageview/all/36464372,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=36464372,10.07.2025,10.07.2025,09.09.2025
1043,TFO2019,North sea,INACTIVE,NO,14.02.2020,13.02.2023,85,0,,36464418,,,,,https://factpages.sodir.no/licence/pageview/all/36464418,,31.01.2025,07.05.2025,09.09.2025
1043 B,TFO2021,North sea,INACTIVE,NO,11.03.2022,13.02.2023,14,0,,38723918,,,1043,36464418,https://factpages.sodir.no/licence/pageview/all/38723918,,31.01.2025,31.01.2025,09.09.2025
1044,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2022,75,0,,36464478,,,,,https://factpages.sodir.no/licence/pageview/all/36464478,,31.01.2025,31.01.2025,09.09.2025
1045,TFO2019,North sea,ACTIVE,NO,14.02.2020,14.02.2030,66,66,INITIAL EXTENDED,36464516,,,,,https://factpages.sodir.no/licence/pageview/all/36464516,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=36464516,31.01.2025,07.05.2025,09.09.2025
1045 B,TFO2020,North sea,ACTIVE,NO,19.02.2021,14.02.2030,2,2,INITIAL EXTENDED,38095342,,,1045,36464516,https://factpages.sodir.no/licence/pageview/all/38095342,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38095342,31.01.2025,31.01.2025,09.09.2025
1046,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.08.2022,250,0,,36464571,,,,,https://factpages.sodir.no/licence/pageview/all/36464571,,31.01.2025,31.01.2025,09.09.2025
1047,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2022,202,0,,36464644,,,,,https://factpages.sodir.no/licence/pageview/all/36464644,,31.01.2025,31.01.2025,09.09.2025
1048,TFO2019,North sea,INACTIVE,NO,14.02.2020,13.02.2023,538,0,,36464698,,,,,https://factpages.sodir.no/licence/pageview/all/36464698,,04.02.2025,31.01.2025,09.09.2025
1049,TFO2019,North sea,ACTIVE,YES OR PARTLY,14.02.2020,14.02.2030,590,372,INITIAL EXTENDED,36464742,,,,,https://factpages.sodir.no/licence/pageview/all/36464742,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=36464742,31.01.2025,07.05.2025,09.09.2025
1049 B,TFO2020,North sea,INACTIVE,NO,19.02.2021,25.07.2023,176,0,,38095362,,,1049,36464742,https://factpages.sodir.no/licence/pageview/all/38095362,,26.02.2025,31.01.2025,09.09.2025
1049 C,TFO2021,North sea,INACTIVE,NO,11.03.2022,25.07.2023,38,0,,38723922,,,1049,36464742,https://factpages.sodir.no/licence/pageview/all/38723922,,31.01.2025,31.01.2025,09.09.2025
1050,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2022,13,0,,36464803,,,,,https://factpages.sodir.no/licence/pageview/all/36464803,,31.01.2025,31.01.2025,09.09.2025
1051,TFO2019,North sea,INACTIVE,NO,14.02.2020,13.02.2023,577,0,,36464825,,,,,https://factpages.sodir.no/licence/pageview/all/36464825,,31.01.2025,31.01.2025,09.09.2025
1052,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2022,385,0,,36464876,,,,,https://factpages.sodir.no/licence/pageview/all/36464876,,31.01.2025,31.01.2025,09.09.2025
1053,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2021,296,0,,36464918,,,,,https://factpages.sodir.no/licence/pageview/all/36464918,,31.01.2025,31.01.2025,09.09.2025
1054,TFO2019,North sea,INACTIVE,NO,14.02.2020,14.02.2022,194,0,,36464996,,,,,https://factpages.sodir.no/licence/pageview/all/36464996,,31.01.2025,31.01.2025,09.09.2025
1055,TFO2019,Norwegian sea,ACTIVE,NO,14.02.2020,14.02.2028,422,422,INITIAL EXTENDED,36465031,,,,,https://factpages.sodir.no/licence/pageview/all/36465031,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=36465031,31.01.2025,07.05.2025,09.09.2025
1055 B,25,Norwegian sea,ACTIVE,NO,17.09.2021,14.02.2028,154,154,INITIAL EXTENDED,38702054,,,1055,36465031,https://factpages.sodir.no/licence/pageview/all/38702054,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38702054,31.01.2025,30.04.2025,09.09.2025
1055 C,TFO2021,Norwegian sea,ACTIVE,NO,11.03.2022,14.02.2028,398,398,INITIAL,38723925,,,1055,36465031,https://factpages.sodir.no/licence/pageview/all/38723925,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38723925,30.04.2025,30.04.2025,09.09.2025
1056,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,25.04.2021,4549,0,,36465051,,,,,https://factpages.sodir.no/licence/pageview/all/36465051,,31.01.2025,16.04.2025,09.09.2025
1057,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,13.02.2023,3721,0,,36465177,,,,,https://factpages.sodir.no/licence/pageview/all/36465177,,31.01.2025,16.04.2025,09.09.2025
1058,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,13.08.2024,274,0,,36465269,,,,,https://factpages.sodir.no/licence/pageview/all/36465269,,31.01.2025,16.04.2025,09.09.2025
1059,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,14.02.2021,210,0,,36465306,,,,,https://factpages.sodir.no/licence/pageview/all/36465306,,31.01.2025,16.04.2025,09.09.2025
1060,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,14.05.2023,88,0,,36465337,,,,,https://factpages.sodir.no/licence/pageview/all/36465337,,31.01.2025,16.04.2025,09.09.2025
1062,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,14.02.2022,141,0,,36465445,,,,,https://factpages.sodir.no/licence/pageview/all/36465445,,31.01.2025,16.04.2025,09.09.2025
1063,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,13.04.2021,45,0,,36465475,,,,,https://factpages.sodir.no/licence/pageview/all/36465475,,31.01.2025,16.04.2025,09.09.2025
1064,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,14.02.2023,505,0,,36465501,,,,,https://factpages.sodir.no/licence/pageview/all/36465501,,31.01.2025,16.04.2025,09.09.2025
1065,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,14.02.2022,28,0,,36465637,,,,,https://factpages.sodir.no/licence/pageview/all/36465637,,31.01.2025,16.04.2025,09.09.2025
1066,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,13.08.2024,28,0,,36465663,,,,,https://factpages.sodir.no/licence/pageview/all/36465663,,21.02.2025,07.05.2025,09.09.2025
1066 B,TFO2022,Norwegian sea,INACTIVE,NO,17.02.2023,13.08.2024,27,0,,38723963,,,1066,36465663,https://factpages.sodir.no/licence/pageview/all/38723963,,21.02.2025,16.04.2025,09.09.2025
1067,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,14.02.2021,1696,0,,36465691,,,,,https://factpages.sodir.no/licence/pageview/all/36465691,,31.01.2025,16.04.2025,09.09.2025
1068,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,08.09.2021,823,0,,36465738,,,,,https://factpages.sodir.no/licence/pageview/all/36465738,,31.01.2025,16.04.2025,09.09.2025
1069,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,14.02.2022,1498,0,,36465767,,,,,https://factpages.sodir.no/licence/pageview/all/36465767,,31.01.2025,16.04.2025,09.09.2025
1070,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,14.08.2022,4403,0,,36465843,,,,,https://factpages.sodir.no/licence/pageview/all/36465843,,31.01.2025,16.04.2025,09.09.2025
1071,TFO2019,Norwegian sea,INACTIVE,NO,14.02.2020,14.02.2022,461,0,,36502691,,,,,https://factpages.sodir.no/licence/pageview/all/36502691,,31.01.2025,16.04.2025,09.09.2025
1072,TFO2019,Barents sea,INACTIVE,NO,14.02.2020,14.05.2025,1071,0,,36502750,,,,,https://factpages.sodir.no/licence/pageview/all/36502750,,23.05.2025,24.05.2025,09.09.2025
1072 B,25,Barents sea,INACTIVE,NO,17.09.2021,14.05.2025,672,0,,38702099,,,1072,36502750,https://factpages.sodir.no/licence/pageview/all/38702099,,23.05.2025,29.05.2025,09.09.2025
1073,TFO2019,Barents sea,ACTIVE,NO,14.02.2020,14.02.2030,999,999,INITIAL EXTENDED,36502797,,,,,https://factpages.sodir.no/licence/pageview/all/36502797,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=36502797,31.01.2025,16.04.2025,09.09.2025
1074,TFO2019,Barents sea,INACTIVE,NO,14.02.2020,13.02.2023,245,0,,36502897,,,,,https://factpages.sodir.no/licence/pageview/all/36502897,,31.01.2025,16.04.2025,09.09.2025
1075,TFO2019,Barents sea,INACTIVE,NO,14.02.2020,14.02.2024,345,0,,36502944,,,,,https://factpages.sodir.no/licence/pageview/all/36502944,,31.01.2025,16.04.2025,09.09.2025
1076,TFO2019,Barents sea,INACTIVE,NO,14.02.2020,14.02.2025,636,0,,36502996,,,,,https://factpages.sodir.no/licence/pageview/all/36502996,,30.03.2025,24.05.2025,09.09.2025
1077,TFO2019,Barents sea,INACTIVE,NO,14.02.2020,14.02.2022,286,0,,36503088,,,,,https://factpages.sodir.no/licence/pageview/all/36503088,,31.01.2025,16.04.2025,09.09.2025
1078,TFO2019,Barents sea,ACTIVE,NO,14.02.2020,14.02.2030,963,963,INITIAL EXTENDED,36503151,,,,,https://factpages.sodir.no/licence/pageview/all/36503151,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=36503151,31.01.2025,19.08.2025,09.09.2025
1079,TFO2019,Barents sea,ACTIVE,NO,14.02.2020,14.02.2030,134,134,INITIAL EXTENDED,36503290,,,,,https://factpages.sodir.no/licence/pageview/all/36503290,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=36503290,02.04.2025,16.04.2025,09.09.2025
1080,TFO2019,Barents sea,ACTIVE,NO,14.02.2020,14.02.2029,72,72,INITIAL EXTENDED,36503340,,,,,https://factpages.sodir.no/licence/pageview/all/36503340,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=36503340,30.03.2025,16.04.2025,09.09.2025
1081,TFO2019,Barents sea,INACTIVE,NO,14.02.2020,14.08.2021,764,0,,36503380,,,,,https://factpages.sodir.no/licence/pageview/all/36503380,,31.01.2025,16.04.2025,09.09.2025
1082,TFO2019,Barents sea,INACTIVE,NO,14.02.2020,14.02.2023,3494,0,,36503418,,,,,https://factpages.sodir.no/licence/pageview/all/36503418,,31.01.2025,16.04.2025,09.09.2025
1083,TFO2019,Barents sea,INACTIVE,NO,14.02.2020,13.02.2024,4703,0,,36503580,,,,,https://factpages.sodir.no/licence/pageview/all/36503580,,31.01.2025,16.04.2025,09.09.2025
1084,TFO2020,North sea,INACTIVE,NO,19.02.2021,25.02.2025,25,0,,37817558,,,,,https://factpages.sodir.no/licence/pageview/all/37817558,,05.06.2025,24.05.2025,09.09.2025
1085,TFO2020,North sea,ACTIVE,NO,19.02.2021,19.02.2030,294,294,PRODUCTION EXTENDED,37817580,,,,,https://factpages.sodir.no/licence/pageview/all/37817580,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=37817580,04.02.2025,04.02.2025,09.09.2025
1086,TFO2020,North sea,ACTIVE,NO,19.02.2021,19.02.2030,330,330,INITIAL EXTENDED,37817610,,,,,https://factpages.sodir.no/licence/pageview/all/37817610,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=37817610,26.02.2025,27.02.2025,09.09.2025
1087,TFO2020,North sea,INACTIVE,NO,19.02.2021,18.02.2024,128,0,,37817632,,,,,https://factpages.sodir.no/licence/pageview/all/37817632,,31.01.2025,31.01.2025,09.09.2025
1088,TFO2020,North sea,ACTIVE,NO,19.02.2021,19.02.2031,164,164,INITIAL EXTENDED,37817666,,,,,https://factpages.sodir.no/licence/pageview/all/37817666,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=37817666,31.01.2025,07.05.2025,09.09.2025
1088 B,TFO2023,North sea,ACTIVE,NO,15.03.2024,15.03.2031,27,27,INITIAL,38724001,,,1088,37817666,https://factpages.sodir.no/licence/pageview/all/38724001,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38724001,10.04.2025,31.01.2025,09.09.2025
1089,TFO2020,North sea,INACTIVE,NO,19.02.2021,18.02.2024,101,0,,37817755,,,,,https://factpages.sodir.no/licence/pageview/all/37817755,,31.01.2025,31.01.2025,09.09.2025
1090,TFO2020,North sea,ACTIVE,NO,19.02.2021,19.02.2028,538,538,INITIAL,37817788,,,,,https://factpages.sodir.no/licence/pageview/all/37817788,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=37817788,31.01.2025,31.01.2025,09.09.2025
1091,TFO2020,North sea,INACTIVE,NO,19.02.2021,18.02.2024,196,0,,37817809,,,,,https://factpages.sodir.no/licence/pageview/all/37817809,,31.01.2025,31.01.2025,09.09.2025
1092,TFO2020,North sea,INACTIVE,NO,19.02.2021,18.02.2025,110,0,,37817871,,,,,https://factpages.sodir.no/licence/pageview/all/37817871,,19.06.2025,24.05.2025,09.09.2025
1093,TFO2020,North sea,ACTIVE,NO,19.02.2021,19.02.2029,948,948,INITIAL EXTENDED,37817910,,,,,https://factpages.sodir.no/licence/pageview/all/37817910,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=37817910,05.08.2025,05.08.2025,09.09.2025
1093 B,TFO2023,North sea,ACTIVE,NO,15.03.2024,01.06.2029,118,118,INITIAL EXTENDED,38724003,,,1093,37817910,https://factpages.sodir.no/licence/pageview/all/38724003,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38724003,05.08.2025,05.08.2025,09.09.2025
1094,TFO2020,North sea,INACTIVE,NO,19.02.2021,18.02.2023,2526,0,,37817978,,,,,https://factpages.sodir.no/licence/pageview/all/37817978,,31.01.2025,31.01.2025,09.09.2025
1095,TFO2020,North sea,INACTIVE,NO,19.02.2021,18.02.2023,128,0,,37818051,,,,,https://factpages.sodir.no/licence/pageview/all/37818051,,31.01.2025,31.01.2025,09.09.2025
1096,TFO2020,North sea,INACTIVE,NO,19.02.2021,19.02.2024,183,0,,37818084,,,,,https://factpages.sodir.no/licence/pageview/all/37818084,,31.01.2025,31.01.2025,09.09.2025
1097,TFO2020,North sea,ACTIVE,NO,19.02.2021,19.02.2031,287,287,INITIAL EXTENDED,37818114,,,,,https://factpages.sodir.no/licence/pageview/all/37818114,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=37818114,31.01.2025,07.05.2025,09.09.2025
1097 B,TFO2024,North sea,ACTIVE,NO,14.03.2025,14.03.2032,36,36,INITIAL,38724084,,,1097,37818114,https://factpages.sodir.no/licence/pageview/all/38724084,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38724084,29.05.2025,29.05.2025,09.09.2025
1098,TFO2020,North sea,INACTIVE,NO,19.02.2021,18.02.2023,53,0,,37818157,,,,,https://factpages.sodir.no/licence/pageview/all/37818157,,31.01.2025,31.01.2025,09.09.2025
1099,TFO2020,North sea,INACTIVE,NO,19.02.2021,19.11.2023,1210,0,,37818196,,,,,https://factpages.sodir.no/licence/pageview/all/37818196,,31.01.2025,31.01.2025,09.09.2025
1100,TFO2020,North sea,INACTIVE,NO,19.02.2021,19.02.2025,99,0,,37818243,,,,,https://factpages.sodir.no/licence/pageview/all/37818243,,12.04.2025,07.05.2025,09.09.2025
1100 B,TFO2021,North sea,INACTIVE,NO,11.03.2022,10.03.2025,17,0,,38723897,,,1100,37818243,https://factpages.sodir.no/licence/pageview/all/38723897,,12.04.2025,24.04.2025,09.09.2025
1100 C,TFO2022,North sea,INACTIVE,NO,17.02.2023,06.02.2025,7,0,,38723957,,,1100,37818243,https://factpages.sodir.no/licence/pageview/all/38723957,,12.04.2025,24.04.2025,09.09.2025
1101,TFO2020,North sea,INACTIVE,NO,19.02.2021,18.08.2024,1182,0,,37818280,,,,,https://factpages.sodir.no/licence/pageview/all/37818280,,31.01.2025,07.05.2025,09.09.2025
1101 B,TFO2023,North sea,INACTIVE,NO,15.03.2024,18.08.2024,35,0,,38724004,,,1101,37818280,https://factpages.sodir.no/licence/pageview/all/38724004,,10.04.2025,31.01.2025,09.09.2025
1102,TFO2020,North sea,ACTIVE,NO,19.02.2021,19.02.2030,336,336,INITIAL EXTENDED,37818361,,,,,https://factpages.sodir.no/licence/pageview/all/37818361,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=37818361,31.01.2025,09.09.2025,09.09.2025
1102 B,TFO2023,North sea,ACTIVE,NO,15.03.2024,19.02.2028,8,8,INITIAL,38724005,,,1102,37818361,https://factpages.sodir.no/licence/pageview/all/38724005,https://factmaps.sodir.no/map/redirect/LicActive.ashx?id=38724005,10.04.2025,09.09.2025,09.09.2025
1103,TFO2020,North sea,INACTIVE,NO,19.02.2021,18.02.2023,71,0,,37818438,,,,,https://factpages.sodir.no/licence/pageview/all/37818438,,31.01.2025,31.01.2025,09.09.2025
